SalesKey,DateKey,ProductKey,CustomerKey,EmployeeKey,Quantity,DiscountPercent,UnitPrice,UnitCost,GrossSales,DiscountAmount,NetSales,Cost,GrossProfit,InvoiceNumber
8123,20240210,1336,180,1011,65,0.0,22.58,45.19,1467.7,0.0,1467.7,2937.35,-1469.65,INV2024021008123
8124,20240210,1023,364,1021,3,0.0,88.35,46.07,265.05,0.0,265.05,138.21,126.84,INV2024021008124
8125,20240210,1130,445,1005,60,0.1,46.06,42.0,2763.6,276.36,2487.24,2520.0,-32.76,INV2024021008125
8126,20240210,1301,22,1022,38,0.0,73.36,39.87,2787.68,0.0,2787.68,1515.06,1272.62,INV2024021008126
8127,20240210,1231,274,1022,98,0.2,54.76,10.4,5366.48,1073.3,4293.18,1019.2,3273.98,INV2024021008127
8128,20240210,1229,504,1008,31,0.0,14.09,35.02,436.79,0.0,436.79,1085.62,-648.83,INV2024021008128
8129,20240210,1191,509,1011,72,0.05,60.53,44.79,4358.16,217.91,4140.25,3224.88,915.37,INV2024021008129
8130,20240210,1191,528,1006,25,0.15,60.53,44.79,1513.25,226.99,1286.26,1119.75,166.51,INV2024021008130
8131,20240210,1253,313,1005,28,0.15,86.64,16.34,2425.92,363.89,2062.03,457.52,1604.51,INV2024021008131
8132,20240210,1249,123,1009,89,0.0,40.91,45.46,3640.99,0.0,3640.99,4045.94,-404.95,INV2024021008132
8133,20240210,1109,7,1019,1,0.0,82.5,35.79,82.5,0.0,82.5,35.79,46.71,INV2024021008133
8134,20240210,1302,111,1018,80,0.0,54.21,46.24,4336.8,0.0,4336.8,3699.2,637.6,INV2024021008134
8135,20240210,1065,243,1007,61,0.05,76.16,35.15,4645.76,232.29,4413.47,2144.15,2269.32,INV2024021008135
8136,20240210,1141,534,1005,3,0.1,71.98,10.6,215.94,21.59,194.35,31.8,162.55,INV2024021008136
8137,20240210,1244,85,1017,48,0.15,81.67,33.41,3920.16,588.02,3332.14,1603.68,1728.46,INV2024021008137
8138,20240210,1139,318,1009,14,0.0,30.23,10.16,423.22,0.0,423.22,142.24,280.98,INV2024021008138
8139,20240210,1109,265,1007,14,0.0,82.5,35.79,1155.0,0.0,1155.0,501.06,653.94,INV2024021008139
8140,20240210,1054,263,1004,42,0.1,19.63,10.19,824.46,82.45,742.01,427.98,314.03,INV2024021008140
8141,20240210,1289,401,1017,49,0.2,54.66,48.82,2678.34,535.67,2142.67,2392.18,-249.51,INV2024021008141
8142,20240210,1271,107,1006,40,0.1,38.68,15.1,1547.2,154.72,1392.48,604.0,788.48,INV2024021008142
8143,20240210,1333,539,1007,79,0.0,45.45,48.88,3590.55,0.0,3590.55,3861.52,-270.97,INV2024021008143
8144,20240210,1271,106,1017,23,0.0,38.68,15.1,889.64,0.0,889.64,347.3,542.34,INV2024021008144
8145,20240210,1053,705,1022,66,0.0,36.94,41.77,2438.04,0.0,2438.04,2756.82,-318.78,INV2024021008145
8146,20240210,1114,620,1012,92,0.0,63.32,42.16,5825.44,0.0,5825.44,3878.72,1946.72,INV2024021008146
8147,20240210,1325,177,1017,43,0.2,32.34,32.69,1390.62,278.12,1112.5,1405.67,-293.17,INV2024021008147
8148,20240210,1149,157,1007,63,0.15,39.09,19.15,2462.67,369.4,2093.27,1206.45,886.82,INV2024021008148
8149,20240210,1032,481,1007,75,0.1,87.37,45.74,6552.75,655.28,5897.48,3430.5,2466.98,INV2024021008149
8150,20240210,1203,270,1015,91,0.1,12.32,34.75,1121.12,112.11,1009.01,3162.25,-2153.24,INV2024021008150
8151,20240210,1054,176,1011,22,0.2,19.63,10.19,431.86,86.37,345.49,224.18,121.31,INV2024021008151
8152,20240210,1099,476,1019,78,0.0,22.21,33.92,1732.38,0.0,1732.38,2645.76,-913.38,INV2024021008152
8153,20240210,1211,201,1014,55,0.1,20.3,40.69,1116.5,111.65,1004.85,2237.95,-1233.1,INV2024021008153
8154,20240210,1184,538,1010,17,0.0,80.79,14.04,1373.43,0.0,1373.43,238.68,1134.75,INV2024021008154
8155,20240210,1024,466,1017,55,0.1,58.54,39.31,3219.7,321.97,2897.73,2162.05,735.68,INV2024021008155
8156,20240210,1248,194,1013,57,0.0,55.12,32.23,3141.84,0.0,3141.84,1837.11,1304.73,INV2024021008156
8157,20240210,1289,170,1005,56,0.0,54.66,48.82,3060.96,0.0,3060.96,2733.92,327.04,INV2024021008157
8158,20240210,1325,390,1016,39,0.0,32.34,32.69,1261.26,0.0,1261.26,1274.91,-13.65,INV2024021008158
8159,20240210,1050,160,1012,2,0.05,99.65,49.93,199.3,9.97,189.34,99.86,89.48,INV2024021008159
8160,20240210,1240,298,1021,60,0.2,33.04,9.63,1982.4,396.48,1585.92,577.8,1008.12,INV2024021008160
8161,20240210,1012,572,1013,30,0.0,24.71,37.81,741.3,0.0,741.3,1134.3,-393.0,INV2024021008161
8162,20240210,1282,636,1017,29,0.2,78.1,31.19,2264.9,452.98,1811.92,904.51,907.41,INV2024021008162
8163,20240210,1305,189,1006,84,0.15,73.86,12.09,6204.24,930.64,5273.6,1015.56,4258.04,INV2024021008163
8164,20240210,1247,61,1010,96,0.0,81.26,29.94,7800.96,0.0,7800.96,2874.24,4926.72,INV2024021008164
8165,20240210,1281,146,1014,1,0.05,80.97,5.73,80.97,4.05,76.92,5.73,71.19,INV2024021008165
8166,20240210,1011,120,1009,99,0.0,34.03,14.43,3368.97,0.0,3368.97,1428.57,1940.4,INV2024021008166
8167,20240210,1208,184,1018,21,0.0,74.12,9.86,1556.52,0.0,1556.52,207.06,1349.46,INV2024021008167
8168,20240210,1053,396,1018,70,0.1,36.94,41.77,2585.8,258.58,2327.22,2923.9,-596.68,INV2024021008168
8169,20240210,1209,14,1011,83,0.2,15.91,32.37,1320.53,264.11,1056.42,2686.71,-1630.29,INV2024021008169
8170,20240210,1011,568,1016,99,0.0,34.03,14.43,3368.97,0.0,3368.97,1428.57,1940.4,INV2024021008170
8171,20240210,1047,504,1015,80,0.2,69.16,8.69,5532.8,1106.56,4426.24,695.2,3731.04,INV2024021008171
8172,20240210,1125,644,1015,13,0.15,34.88,38.24,453.44,68.02,385.42,497.12,-111.7,INV2024021008172
8173,20240210,1229,482,1012,78,0.2,14.09,35.02,1099.02,219.8,879.22,2731.56,-1852.34,INV2024021008173
8174,20240210,1023,461,1020,10,0.0,88.35,46.07,883.5,0.0,883.5,460.7,422.8,INV2024021008174
8175,20240210,1259,704,1018,13,0.2,86.0,8.47,1118.0,223.6,894.4,110.11,784.29,INV2024021008175
8176,20240210,1180,719,1016,96,0.0,64.64,40.95,6205.44,0.0,6205.44,3931.2,2274.24,INV2024021008176
8177,20240210,1232,506,1017,94,0.0,30.71,28.97,2886.74,0.0,2886.74,2723.18,163.56,INV2024021008177
8178,20240210,1150,240,1011,70,0.0,51.58,44.12,3610.6,0.0,3610.6,3088.4,522.2,INV2024021008178
8179,20240210,1313,281,1016,77,0.05,39.04,12.41,3006.08,150.3,2855.78,955.57,1900.21,INV2024021008179
8180,20240210,1143,662,1006,63,0.2,18.22,16.27,1147.86,229.57,918.29,1025.01,-106.72,INV2024021008180
8181,20240210,1227,382,1011,82,0.0,53.71,34.79,4404.22,0.0,4404.22,2852.78,1551.44,INV2024021008181
8182,20240210,1302,226,1009,82,0.0,54.21,46.24,4445.22,0.0,4445.22,3791.68,653.54,INV2024021008182
8183,20240210,1082,471,1014,87,0.05,16.55,43.24,1439.85,71.99,1367.86,3761.88,-2394.02,INV2024021008183
8184,20240210,1126,650,1013,28,0.0,36.66,42.47,1026.48,0.0,1026.48,1189.16,-162.68,INV2024021008184
8185,20240210,1315,262,1011,49,0.0,65.3,33.13,3199.7,0.0,3199.7,1623.37,1576.33,INV2024021008185
8186,20240210,1093,361,1011,6,0.2,84.96,7.8,509.76,101.95,407.81,46.8,361.01,INV2024021008186
8187,20240210,1251,530,1010,16,0.2,35.46,21.78,567.36,113.47,453.89,348.48,105.41,INV2024021008187
8188,20240210,1065,40,1022,25,0.2,76.16,35.15,1904.0,380.8,1523.2,878.75,644.45,INV2024021008188
8189,20240210,1152,106,1015,12,0.0,72.84,24.72,874.08,0.0,874.08,296.64,577.44,INV2024021008189
8190,20240210,1236,615,1006,42,0.0,42.57,36.03,1787.94,0.0,1787.94,1513.26,274.68,INV2024021008190
8191,20240210,1154,195,1014,28,0.0,92.16,49.65,2580.48,0.0,2580.48,1390.2,1190.28,INV2024021008191
8192,20240210,1007,631,1016,29,0.15,93.01,10.62,2697.29,404.59,2292.7,307.98,1984.72,INV2024021008192
8193,20240210,1011,220,1019,54,0.1,34.03,14.43,1837.62,183.76,1653.86,779.22,874.64,INV2024021008193
8194,20240210,1131,9,1012,91,0.0,60.66,11.71,5520.06,0.0,5520.06,1065.61,4454.45,INV2024021008194
8195,20240210,1075,485,1019,77,0.15,46.22,23.38,3558.94,533.84,3025.1,1800.26,1224.84,INV2024021008195
8196,20240210,1085,549,1008,80,0.1,92.57,30.08,7405.6,740.56,6665.04,2406.4,4258.64,INV2024021008196
8197,20240210,1206,41,1011,86,0.0,95.09,27.67,8177.74,0.0,8177.74,2379.62,5798.12,INV2024021008197
8198,20240210,1188,721,1015,20,0.1,42.92,41.21,858.4,85.84,772.56,824.2,-51.64,INV2024021008198
8199,20240210,1208,182,1006,33,0.1,74.12,9.86,2445.96,244.6,2201.36,325.38,1875.98,INV2024021008199
8200,20240210,1130,467,1006,71,0.05,46.06,42.0,3270.26,163.51,3106.75,2982.0,124.75,INV2024021008200
8201,20240211,1140,143,1016,9,0.0,37.69,12.47,339.21,0.0,339.21,112.23,226.98,INV2024021108201
8202,20240211,1188,39,1006,11,0.0,42.92,41.21,472.12,0.0,472.12,453.31,18.81,INV2024021108202
8203,20240211,1229,673,1012,89,0.0,14.09,35.02,1254.01,0.0,1254.01,3116.78,-1862.77,INV2024021108203
8204,20240211,1064,218,1004,33,0.05,89.33,41.48,2947.89,147.39,2800.5,1368.84,1431.66,INV2024021108204
8205,20240211,1151,100,1009,42,0.0,14.65,24.89,615.3,0.0,615.3,1045.38,-430.08,INV2024021108205
8206,20240211,1222,702,1022,84,0.1,92.94,39.31,7806.96,780.7,7026.26,3302.04,3724.22,INV2024021108206
8207,20240211,1058,268,1019,98,0.15,59.65,38.36,5845.7,876.85,4968.84,3759.28,1209.57,INV2024021108207
8208,20240211,1067,525,1004,59,0.0,92.66,13.98,5466.94,0.0,5466.94,824.82,4642.12,INV2024021108208
8209,20240211,1111,10,1013,59,0.1,84.01,43.23,4956.59,495.66,4460.93,2550.57,1910.36,INV2024021108209
8210,20240211,1285,293,1005,25,0.2,13.94,18.2,348.5,69.7,278.8,455.0,-176.2,INV2024021108210
8211,20240211,1156,226,1006,79,0.1,59.61,15.97,4709.19,470.92,4238.27,1261.63,2976.64,INV2024021108211
8212,20240211,1013,103,1010,27,0.05,79.15,19.59,2137.05,106.85,2030.2,528.93,1501.27,INV2024021108212
8213,20240211,1112,74,1009,97,0.0,51.38,45.12,4983.86,0.0,4983.86,4376.64,607.22,INV2024021108213
8214,20240211,1166,179,1018,95,0.1,45.77,33.05,4348.15,434.82,3913.34,3139.75,773.59,INV2024021108214
8215,20240211,1152,306,1005,15,0.05,72.84,24.72,1092.6,54.63,1037.97,370.8,667.17,INV2024021108215
8216,20240211,1068,600,1020,77,0.2,27.38,6.06,2108.26,421.65,1686.61,466.62,1219.99,INV2024021108216
8217,20240211,1249,276,1022,41,0.15,40.91,45.46,1677.31,251.6,1425.71,1863.86,-438.15,INV2024021108217
8218,20240211,1150,31,1017,80,0.05,51.58,44.12,4126.4,206.32,3920.08,3529.6,390.48,INV2024021108218
8219,20240211,1152,241,1020,94,0.2,72.84,24.72,6846.96,1369.39,5477.57,2323.68,3153.89,INV2024021108219
8220,20240211,1003,158,1022,81,0.0,59.04,34.24,4782.24,0.0,4782.24,2773.44,2008.8,INV2024021108220
8221,20240211,1096,213,1005,82,0.05,49.23,14.87,4036.86,201.84,3835.02,1219.34,2615.68,INV2024021108221
8222,20240211,1306,528,1019,21,0.2,30.18,21.27,633.78,126.76,507.02,446.67,60.35,INV2024021108222
8223,20240211,1061,230,1019,96,0.1,81.65,45.45,7838.4,783.84,7054.56,4363.2,2691.36,INV2024021108223
8224,20240211,1007,359,1006,76,0.2,93.01,10.62,7068.76,1413.75,5655.01,807.12,4847.89,INV2024021108224
8225,20240211,1140,271,1017,57,0.0,37.69,12.47,2148.33,0.0,2148.33,710.79,1437.54,INV2024021108225
8226,20240211,1157,70,1010,1,0.0,79.54,8.14,79.54,0.0,79.54,8.14,71.4,INV2024021108226
8227,20240211,1011,85,1013,77,0.2,34.03,14.43,2620.31,524.06,2096.25,1111.11,985.14,INV2024021108227
8228,20240211,1117,700,1012,72,0.15,41.93,26.94,3018.96,452.84,2566.12,1939.68,626.44,INV2024021108228
8229,20240211,1245,666,1011,44,0.15,51.56,8.34,2268.64,340.3,1928.34,366.96,1561.38,INV2024021108229
8230,20240211,1316,635,1018,78,0.1,74.86,34.64,5839.08,583.91,5255.17,2701.92,2553.25,INV2024021108230
8231,20240211,1296,546,1015,80,0.0,80.32,32.34,6425.6,0.0,6425.6,2587.2,3838.4,INV2024021108231
8232,20240211,1231,57,1009,50,0.15,54.76,10.4,2738.0,410.7,2327.3,520.0,1807.3,INV2024021108232
8233,20240211,1028,42,1018,19,0.0,64.59,28.75,1227.21,0.0,1227.21,546.25,680.96,INV2024021108233
8234,20240211,1331,243,1018,74,0.0,14.6,7.04,1080.4,0.0,1080.4,520.96,559.44,INV2024021108234
8235,20240211,1035,114,1011,63,0.15,48.12,24.4,3031.56,454.73,2576.83,1537.2,1039.63,INV2024021108235
8236,20240211,1318,424,1015,95,0.05,61.49,14.49,5841.55,292.08,5549.47,1376.55,4172.92,INV2024021108236
8237,20240211,1141,180,1005,67,0.0,71.98,10.6,4822.66,0.0,4822.66,710.2,4112.46,INV2024021108237
8238,20240211,1071,702,1012,2,0.0,41.11,31.85,82.22,0.0,82.22,63.7,18.52,INV2024021108238
8239,20240211,1032,155,1011,18,0.0,87.37,45.74,1572.66,0.0,1572.66,823.32,749.34,INV2024021108239
8240,20240211,1206,222,1011,14,0.0,95.09,27.67,1331.26,0.0,1331.26,387.38,943.88,INV2024021108240
8241,20240211,1068,429,1007,66,0.2,27.38,6.06,1807.08,361.42,1445.66,399.96,1045.7,INV2024021108241
8242,20240211,1036,711,1008,24,0.15,68.16,34.41,1635.84,245.38,1390.46,825.84,564.62,INV2024021108242
8243,20240211,1289,674,1020,62,0.0,54.66,48.82,3388.92,0.0,3388.92,3026.84,362.08,INV2024021108243
8244,20240211,1124,225,1010,66,0.05,58.23,10.38,3843.18,192.16,3651.02,685.08,2965.94,INV2024021108244
8245,20240211,1221,419,1004,24,0.1,84.65,46.81,2031.6,203.16,1828.44,1123.44,705.0,INV2024021108245
8246,20240211,1014,265,1013,78,0.0,34.1,19.2,2659.8,0.0,2659.8,1497.6,1162.2,INV2024021108246
8247,20240211,1101,435,1017,56,0.0,47.94,47.8,2684.64,0.0,2684.64,2676.8,7.84,INV2024021108247
8248,20240211,1044,139,1022,1,0.0,14.51,19.11,14.51,0.0,14.51,19.11,-4.6,INV2024021108248
8249,20240211,1037,47,1012,46,0.1,58.27,13.62,2680.42,268.04,2412.38,626.52,1785.86,INV2024021108249
8250,20240211,1117,28,1014,75,0.05,41.93,26.94,3144.75,157.24,2987.51,2020.5,967.01,INV2024021108250
8251,20240211,1020,322,1015,15,0.0,71.35,37.43,1070.25,0.0,1070.25,561.45,508.8,INV2024021108251
8252,20240211,1263,370,1004,8,0.0,77.72,32.48,621.76,0.0,621.76,259.84,361.92,INV2024021108252
8253,20240211,1285,258,1020,29,0.2,13.94,18.2,404.26,80.85,323.41,527.8,-204.39,INV2024021108253
8254,20240211,1321,202,1004,30,0.2,53.58,24.78,1607.4,321.48,1285.92,743.4,542.52,INV2024021108254
8255,20240211,1214,143,1004,89,0.2,71.81,47.91,6391.09,1278.22,5112.87,4263.99,848.88,INV2024021108255
8256,20240211,1333,333,1021,67,0.1,45.45,48.88,3045.15,304.52,2740.64,3274.96,-534.32,INV2024021108256
8257,20240211,1118,256,1012,1,0.2,34.86,36.55,34.86,6.97,27.89,36.55,-8.66,INV2024021108257
8258,20240211,1231,276,1020,91,0.0,54.76,10.4,4983.16,0.0,4983.16,946.4,4036.76,INV2024021108258
8259,20240211,1102,525,1016,24,0.2,99.99,29.27,2399.76,479.95,1919.81,702.48,1217.33,INV2024021108259
8260,20240211,1140,716,1020,24,0.1,37.69,12.47,904.56,90.46,814.1,299.28,514.82,INV2024021108260
8261,20240211,1338,159,1014,3,0.0,57.91,42.27,173.73,0.0,173.73,126.81,46.92,INV2024021108261
8262,20240211,1298,539,1020,65,0.1,43.39,25.25,2820.35,282.04,2538.32,1641.25,897.06,INV2024021108262
8263,20240211,1240,271,1012,57,0.15,33.04,9.63,1883.28,282.49,1600.79,548.91,1051.88,INV2024021108263
8264,20240211,1130,202,1017,71,0.2,46.06,42.0,3270.26,654.05,2616.21,2982.0,-365.79,INV2024021108264
8265,20240211,1134,337,1004,22,0.15,64.87,32.95,1427.14,214.07,1213.07,724.9,488.17,INV2024021108265
8266,20240211,1059,648,1011,11,0.2,89.48,8.39,984.28,196.86,787.42,92.29,695.13,INV2024021108266
8267,20240211,1244,198,1005,68,0.0,81.67,33.41,5553.56,0.0,5553.56,2271.88,3281.68,INV2024021108267
8268,20240211,1080,271,1007,82,0.0,66.96,28.2,5490.72,0.0,5490.72,2312.4,3178.32,INV2024021108268
8269,20240211,1336,246,1021,11,0.0,22.58,45.19,248.38,0.0,248.38,497.09,-248.71,INV2024021108269
8270,20240211,1333,127,1016,97,0.1,45.45,48.88,4408.65,440.87,3967.79,4741.36,-773.58,INV2024021108270
8271,20240211,1223,696,1017,66,0.2,69.16,11.45,4564.56,912.91,3651.65,755.7,2895.95,INV2024021108271
8272,20240211,1080,222,1014,54,0.2,66.96,28.2,3615.84,723.17,2892.67,1522.8,1369.87,INV2024021108272
8273,20240211,1110,471,1014,87,0.0,43.35,24.28,3771.45,0.0,3771.45,2112.36,1659.09,INV2024021108273
8274,20240211,1298,202,1011,89,0.0,43.39,25.25,3861.71,0.0,3861.71,2247.25,1614.46,INV2024021108274
8275,20240211,1317,184,1015,9,0.1,17.31,43.87,155.79,15.58,140.21,394.83,-254.62,INV2024021108275
8276,20240211,1007,328,1004,20,0.15,93.01,10.62,1860.2,279.03,1581.17,212.4,1368.77,INV2024021108276
8277,20240211,1027,530,1019,9,0.2,21.32,28.97,191.88,38.38,153.5,260.73,-107.23,INV2024021108277
8278,20240211,1104,416,1021,61,0.0,23.71,5.92,1446.31,0.0,1446.31,361.12,1085.19,INV2024021108278
8279,20240211,1287,482,1004,15,0.15,35.75,34.11,536.25,80.44,455.81,511.65,-55.84,INV2024021108279
8280,20240211,1329,342,1021,61,0.2,68.88,44.71,4201.68,840.34,3361.34,2727.31,634.03,INV2024021108280
8281,20240211,1226,696,1013,34,0.1,65.61,12.08,2230.74,223.07,2007.67,410.72,1596.95,INV2024021108281
8282,20240211,1095,183,1014,79,0.2,86.81,38.91,6857.99,1371.6,5486.39,3073.89,2412.5,INV2024021108282
8283,20240211,1185,655,1019,97,0.2,92.26,12.4,8949.22,1789.84,7159.38,1202.8,5956.58,INV2024021108283
8284,20240211,1249,319,1008,22,0.2,40.91,45.46,900.02,180.0,720.02,1000.12,-280.1,INV2024021108284
8285,20240211,1181,390,1004,52,0.2,78.0,16.28,4056.0,811.2,3244.8,846.56,2398.24,INV2024021108285
8286,20240211,1325,279,1021,77,0.05,32.34,32.69,2490.18,124.51,2365.67,2517.13,-151.46,INV2024021108286
8287,20240211,1166,374,1010,42,0.15,45.77,33.05,1922.34,288.35,1633.99,1388.1,245.89,INV2024021108287
8288,20240211,1063,524,1004,14,0.1,93.32,38.73,1306.48,130.65,1175.83,542.22,633.61,INV2024021108288
8289,20240211,1313,253,1005,15,0.15,39.04,12.41,585.6,87.84,497.76,186.15,311.61,INV2024021108289
8290,20240211,1301,102,1005,33,0.0,73.36,39.87,2420.88,0.0,2420.88,1315.71,1105.17,INV2024021108290
8291,20240211,1065,491,1019,3,0.05,76.16,35.15,228.48,11.42,217.06,105.45,111.61,INV2024021108291
8292,20240211,1218,181,1011,7,0.05,41.65,32.02,291.55,14.58,276.97,224.14,52.83,INV2024021108292
8293,20240211,1000,272,1013,46,0.05,32.04,38.37,1473.84,73.69,1400.15,1765.02,-364.87,INV2024021108293
8294,20240211,1319,265,1019,49,0.15,67.77,29.55,3320.73,498.11,2822.62,1447.95,1374.67,INV2024021108294
8295,20240211,1244,177,1008,40,0.05,81.67,33.41,3266.8,163.34,3103.46,1336.4,1767.06,INV2024021108295
8296,20240211,1253,216,1007,41,0.0,86.64,16.34,3552.24,0.0,3552.24,669.94,2882.3,INV2024021108296
8297,20240211,1219,641,1016,53,0.0,30.18,34.55,1599.54,0.0,1599.54,1831.15,-231.61,INV2024021108297
8298,20240211,1003,545,1011,56,0.15,59.04,34.24,3306.24,495.94,2810.3,1917.44,892.86,INV2024021108298
8299,20240211,1197,232,1016,69,0.15,43.06,49.14,2971.14,445.67,2525.47,3390.66,-865.19,INV2024021108299
8300,20240211,1176,163,1008,26,0.2,72.13,48.29,1875.38,375.08,1500.3,1255.54,244.76,INV2024021108300
8301,20240211,1229,225,1020,2,0.1,14.09,35.02,28.18,2.82,25.36,70.04,-44.68,INV2024021108301
8302,20240211,1336,418,1018,50,0.05,22.58,45.19,1129.0,56.45,1072.55,2259.5,-1186.95,INV2024021108302
8303,20240211,1299,86,1010,1,0.2,43.03,11.2,43.03,8.61,34.42,11.2,23.22,INV2024021108303
8304,20240211,1003,182,1013,68,0.0,59.04,34.24,4014.72,0.0,4014.72,2328.32,1686.4,INV2024021108304
8305,20240211,1000,390,1006,28,0.0,32.04,38.37,897.12,0.0,897.12,1074.36,-177.24,INV2024021108305
8306,20240211,1092,417,1019,58,0.05,29.26,11.88,1697.08,84.85,1612.23,689.04,923.19,INV2024021108306
8307,20240211,1304,306,1018,58,0.05,15.84,20.63,918.72,45.94,872.78,1196.54,-323.76,INV2024021108307
8308,20240211,1239,680,1009,10,0.0,75.46,20.72,754.6,0.0,754.6,207.2,547.4,INV2024021108308
8309,20240211,1272,96,1013,15,0.2,92.57,6.72,1388.55,277.71,1110.84,100.8,1010.04,INV2024021108309
8310,20240211,1256,198,1010,18,0.0,83.19,40.62,1497.42,0.0,1497.42,731.16,766.26,INV2024021108310
8311,20240211,1044,398,1022,39,0.0,14.51,19.11,565.89,0.0,565.89,745.29,-179.4,INV2024021108311
8312,20240211,1008,44,1008,63,0.0,89.69,33.29,5650.47,0.0,5650.47,2097.27,3553.2,INV2024021108312
8313,20240211,1205,169,1010,12,0.2,15.72,10.11,188.64,37.73,150.91,121.32,29.59,INV2024021108313
8314,20240211,1289,366,1006,72,0.0,54.66,48.82,3935.52,0.0,3935.52,3515.04,420.48,INV2024021108314
8315,20240211,1045,308,1005,42,0.0,17.21,48.24,722.82,0.0,722.82,2026.08,-1303.26,INV2024021108315
8316,20240211,1239,280,1022,65,0.05,75.46,20.72,4904.9,245.24,4659.66,1346.8,3312.85,INV2024021108316
8317,20240211,1333,9,1005,35,0.05,45.45,48.88,1590.75,79.54,1511.21,1710.8,-199.59,INV2024021108317
8318,20240211,1163,275,1022,70,0.1,96.88,10.68,6781.6,678.16,6103.44,747.6,5355.84,INV2024021108318
8319,20240211,1054,374,1021,46,0.1,19.63,10.19,902.98,90.3,812.68,468.74,343.94,INV2024021108319
8320,20240211,1034,694,1004,16,0.0,82.67,40.31,1322.72,0.0,1322.72,644.96,677.76,INV2024021108320
8321,20240211,1039,616,1012,21,0.1,85.24,49.97,1790.04,179.0,1611.04,1049.37,561.67,INV2024021108321
8322,20240211,1101,50,1019,55,0.0,47.94,47.8,2636.7,0.0,2636.7,2629.0,7.7,INV2024021108322
8323,20240211,1156,389,1011,13,0.1,59.61,15.97,774.93,77.49,697.44,207.61,489.83,INV2024021108323
8324,20240211,1198,120,1014,6,0.2,20.99,13.54,125.94,25.19,100.75,81.24,19.51,INV2024021108324
8325,20240211,1211,346,1019,29,0.0,20.3,40.69,588.7,0.0,588.7,1180.01,-591.31,INV2024021108325
8326,20240211,1213,274,1013,2,0.05,38.13,37.83,76.26,3.81,72.45,75.66,-3.21,INV2024021108326
8327,20240211,1019,156,1019,49,0.2,44.35,7.86,2173.15,434.63,1738.52,385.14,1353.38,INV2024021108327
8328,20240211,1126,239,1016,68,0.0,36.66,42.47,2492.88,0.0,2492.88,2887.96,-395.08,INV2024021108328
8329,20240211,1059,168,1010,84,0.0,89.48,8.39,7516.32,0.0,7516.32,704.76,6811.56,INV2024021108329
8330,20240211,1251,140,1004,49,0.0,35.46,21.78,1737.54,0.0,1737.54,1067.22,670.32,INV2024021108330
8331,20240211,1038,305,1017,8,0.15,88.7,25.82,709.6,106.44,603.16,206.56,396.6,INV2024021108331
8332,20240211,1003,206,1012,54,0.1,59.04,34.24,3188.16,318.82,2869.34,1848.96,1020.38,INV2024021108332
8333,20240211,1222,602,1017,2,0.0,92.94,39.31,185.88,0.0,185.88,78.62,107.26,INV2024021108333
8334,20240211,1020,644,1007,4,0.2,71.35,37.43,285.4,57.08,228.32,149.72,78.6,INV2024021108334
8335,20240211,1050,353,1012,82,0.0,99.65,49.93,8171.3,0.0,8171.3,4094.26,4077.04,INV2024021108335
8336,20240211,1060,159,1005,46,0.15,59.73,21.61,2747.58,412.14,2335.44,994.06,1341.38,INV2024021108336
8337,20240211,1232,689,1014,33,0.1,30.71,28.97,1013.43,101.34,912.09,956.01,-43.92,INV2024021108337
8338,20240211,1299,78,1017,10,0.0,43.03,11.2,430.3,0.0,430.3,112.0,318.3,INV2024021108338
8339,20240211,1237,511,1007,61,0.1,46.04,24.61,2808.44,280.84,2527.6,1501.21,1026.39,INV2024021108339
8340,20240211,1050,232,1006,57,0.05,99.65,49.93,5680.05,284.0,5396.05,2846.01,2550.04,INV2024021108340
8341,20240211,1316,299,1013,82,0.0,74.86,34.64,6138.52,0.0,6138.52,2840.48,3298.04,INV2024021108341
8342,20240211,1176,606,1004,83,0.0,72.13,48.29,5986.79,0.0,5986.79,4008.07,1978.72,INV2024021108342
8343,20240211,1037,314,1012,95,0.0,58.27,13.62,5535.65,0.0,5535.65,1293.9,4241.75,INV2024021108343
8344,20240211,1214,272,1016,79,0.0,71.81,47.91,5672.99,0.0,5672.99,3784.89,1888.1,INV2024021108344
8345,20240211,1027,583,1014,52,0.2,21.32,28.97,1108.64,221.73,886.91,1506.44,-619.53,INV2024021108345
